alg,instance,rep,time,iterations,value
BI,ta064,12,0.000113,NA,4476
BI,ta064,13,0.000132,NA,4421
BI,ta064,14,0.000114,NA,4385
BI,ta064,15,0.000128,NA,4353
BI,ta064,16,0.00011,NA,4353
BI,ta064,17,0.000127,NA,4353
BI,ta064,18,0.000113,NA,4280
BI,ta064,19,0.000199,NA,4280
BI,ta064,20,0.000112,NA,4280
BI,ta064,21,0.000122,NA,4252
BI,ta064,22,0.000111,NA,4149
BI,ta064,23,0.000121,NA,4105
BI,ta064,24,0.000111,NA,4068
BI,ta064,25,0.000194,NA,4036
BI,ta064,26,0.000113,NA,4013
BI,ta064,27,0.000122,NA,4007
BI,ta064,28,0.000116,NA,3924
BI,ta064,29,0.00012,NA,3908
BI,ta064,30,0.000116,NA,3894
BI,ta064,31,0.00012,NA,3877
BI,ta064,32,0.000185,NA,3835
BI,ta064,33,0.000123,NA,3803
BI,ta064,34,0.000116,NA,3795
BI,ta064,35,0.000122,NA,3771
BI,ta064,36,0.000112,NA,3744
BI,ta064,37,0.000119,NA,3726
BI,ta064,38,0.00011,NA,3603
BI,ta064,39,0.000224,NA,3509
BI,ta064,40,0.000114,NA,3388
BI,ta064,41,0.000119,NA,3333
BI,ta064,42,0.00011,NA,3282
BI,ta064,43,0.000125,NA,3183
BI,ta064,44,0.00011,NA,3183
BI,ta064,45,0.000125,NA,3183
BI,ta064,46,0.000182,NA,3160
BI,ta064,47,0.000127,NA,3145
BI,ta064,48,0.000109,NA,3059
BI,ta064,49,0.000145,NA,2967
BI,ta064,50,0.000113,NA,2967
BI,ta064,51,0.000123,NA,2883
BI,ta064,52,0.00011,NA,2876
BI,ta064,53,0.000192,NA,2753
BI,ta064,54,0.000113,NA,2680
BI,ta064,55,0.00012,NA,2621
BI,ta064,56,0.00011,NA,2621
BI,ta064,57,0.000122,NA,2609
BI,ta064,58,0.000115,NA,2608
BI,ta064,59,0.000121,NA,2551
BI,ta064,60,0.000185,NA,2431
BI,ta064,61,0.000125,NA,2402
BI,ta064,62,0.000115,NA,2324
BI,ta064,63,0.00012,NA,2316
BI,ta064,64,0.000115,NA,2299
BI,ta064,65,0.000124,NA,2299
BI,ta064,66,0.000111,NA,2265
BI,ta064,67,0.000191,NA,2180
BI,ta064,68,0.000115,NA,2179
BI,ta064,69,0.000122,NA,2179
BI,ta064,70,0.000113,NA,2116
BI,ta064,71,0.00014,NA,2013
BI,ta064,72,0.000116,NA,2005
BI,ta064,73,0.000282,NA,1965
BI,ta064,74,0.000144,NA,1942
BI,ta064,75,0.000128,NA,1942
BI,ta064,76,0.00011,NA,1939
BI,ta064,77,0.000124,NA,1939
BI,ta064,78,0.000112,NA,1936
BI,ta064,79,0.000131,NA,1916
BI,ta064,80,0.000181,NA,1916
BI,ta064,81,0.000123,NA,1909
BI,ta064,82,0.000112,NA,1874
BI,ta064,83,0.000125,NA,1874
BI,ta064,84,0.000112,NA,1871
BI,ta064,85,0.000122,NA,1868
BI,ta064,86,0.00011,NA,1868
BI,ta064,87,0.000195,NA,1865
BI,ta064,88,0.000116,NA,1862
BI,ta064,89,0.000121,NA,1857
BI,ta064,90,0.000116,NA,1847
BI,ta064,91,0.00012,NA,1847
BI,ta064,92,0.000114,NA,1839
BI,ta064,93,0.000122,NA,1835
BI,ta064,94,0.00019,NA,1835
BI,ta064,95,0.000124,NA,1835
BI,ta064,96,0.000111,NA,1832
BI,ta064,97,0.000121,NA,1829
BI,ta064,98,0.000112,NA,1829
BI,ta064,99,0.000121,NA,1826
BI,ta064,100,0.000113,NA,1808
FI,ta065,1,6.5e-5,NA,5724
FI,ta065,2,6.4e-5,NA,5673
FI,ta065,3,5.8e-5,NA,5656
FI,ta065,4,6.8e-5,NA,5596
FI,ta065,5,6.0e-5,NA,5584
FI,ta065,6,6.3e-5,NA,5581
FI,ta065,7,5.5e-5,NA,5552
FI,ta065,8,6.9e-5,NA,5516
FI,ta065,9,5.4e-5,NA,5456
FI,ta065,10,7.2e-5,NA,5440
FI,ta065,11,0.000144,NA,5435
FI,ta065,12,8.2e-5,NA,5429
FI,ta065,13,5.4e-5,NA,5428
FI,ta065,14,7.7e-5,NA,5374
FI,ta065,15,6.6e-5,NA,5360
FI,ta065,16,7.7e-5,NA,5334
FI,ta065,17,5.3e-5,NA,5321
FI,ta065,18,7.1e-5,NA,5302
FI,ta065,19,5.4e-5,NA,5252
FI,ta065,20,6.9e-5,NA,5249
FI,ta065,21,5.6e-5,NA,5200
FI,ta065,22,6.9e-5,NA,5159
FI,ta065,23,5.6e-5,NA,5129
FI,ta065,24,0.000134,NA,5107
FI,ta065,25,0.000114,NA,5107
FI,ta065,26,7.2e-5,NA,5102
FI,ta065,27,6.0e-5,NA,5042
FI,ta065,28,6.2e-5,NA,5009
FI,ta065,29,6.0e-5,NA,4912
FI,ta065,30,6.3e-5,NA,4896
FI,ta065,31,6.2e-5,NA,4849
FI,ta065,32,6.6e-5,NA,4832
FI,ta065,33,5.6e-5,NA,4797
FI,ta065,34,0.00019,NA,4797
FI,ta065,35,7.7e-5,NA,4792
FI,ta065,36,7.0e-5,NA,4713
FI,ta065,37,6.3e-5,NA,4644
FI,ta065,38,6.6e-5,NA,4627
FI,ta065,39,0.000112,NA,4627
FI,ta065,40,6.9e-5,NA,4626
FI,ta065,41,5.7e-5,NA,4599
FI,ta065,42,7.0e-5,NA,4590
FI,ta065,43,5.6e-5,NA,4587
FI,ta065,44,0.000195,NA,4587
FI,ta065,45,6.4e-5,NA,4570
FI,ta065,46,9.8e-5,NA,4552
FI,ta065,47,5.7e-5,NA,4508
FI,ta065,48,6.7e-5,NA,4492
FI,ta065,49,5.5e-5,NA,4411
FI,ta065,50,7.2e-5,NA,4339
FI,ta065,51,5.6e-5,NA,4324
FI,ta065,52,6.4e-5,NA,4285
FI,ta065,53,6.2e-5,NA,4234
FI,ta065,54,7.3e-5,NA,4192
FI,ta065,55,6.1e-5,NA,4128
FI,ta065,56,0.000146,NA,4086
FI,ta065,57,5.8e-5,NA,4067
FI,ta065,58,0.00012,NA,4067
FI,ta065,59,7.5e-5,NA,4058
FI,ta065,60,6.7e-5,NA,4012
FI,ta065,61,5.9e-5,NA,3991
FI,ta065,62,6.4e-5,NA,3963
FI,ta065,63,6.5e-5,NA,3921
FI,ta065,64,6.6e-5,NA,3869
FI,ta065,65,9.5e-5,NA,3814
FI,ta065,66,0.000136,NA,3774
FI,ta065,67,7.6e-5,NA,3684
FI,ta065,68,0.000118,NA,3684
FI,ta065,69,7.4e-5,NA,3634
FI,ta065,70,7.1e-5,NA,3560
FI,ta065,71,0.000105,NA,3474
FI,ta065,72,7.7e-5,NA,3462
FI,ta065,73,5.4e-5,NA,3453
FI,ta065,74,7.2e-5,NA,3404
FI,ta065,75,0.00011,NA,3404
FI,ta065,76,0.000153,NA,3352
FI,ta065,77,5.7e-5,NA,3334
FI,ta065,78,7.0e-5,NA,3235
FI,ta065,79,6.3e-5,NA,3190
FI,ta065,80,6.7e-5,NA,3168
FI,ta065,81,5.3e-5,NA,3128
FI,ta065,82,7.3e-5,NA,3108
FI,ta065,83,5.2e-5,NA,3052
FI,ta065,84,6.9e-5,NA,3028
FI,ta065,85,6.9e-5,NA,3015
FI,ta065,86,7.3e-5,NA,2980
FI,ta065,87,0.000126,NA,2977
FI,ta065,88,6.7e-5,NA,2970
FI,ta065,89,5.8e-5,NA,2940
FI,ta065,90,7.2e-5,NA,2916
FI,ta065,91,6.4e-5,NA,2903
FI,ta065,92,7.2e-5,NA,2897
FI,ta065,93,5.7e-5,NA,2896
FI,ta065,94,6.4e-5,NA,2877
FI,ta065,95,5.6e-5,NA,2841
FI,ta065,96,6.9e-5,NA,2808
FI,ta065,97,6.1e-5,NA,2800
FI,ta065,98,6.4e-5,NA,2789
FI,ta065,99,0.000122,NA,2777
FI,ta065,100,7.2e-5,NA,2748
BI,ta065,1,0.000122,NA,5728
BI,ta065,2,0.00011,NA,5645
BI,ta065,3,0.00012,NA,5603
BI,ta065,4,0.00011,NA,5482
BI,ta065,5,0.000121,NA,5447
BI,ta065,6,0.000186,NA,5424
BI,ta065,7,0.000139,NA,5280
BI,ta065,8,0.000107,NA,5136
BI,ta065,9,0.000122,NA,5037
BI,ta065,10,0.000108,NA,4899
BI,ta065,11,0.000122,NA,4770
BI,ta065,12,0.000106,NA,4748
BI,ta065,13,0.000125,NA,4695
BI,ta065,14,0.000148,NA,4665
BI,ta065,15,0.000123,NA,4665
BI,ta065,16,0.000109,NA,4647
BI,ta065,17,0.000119,NA,4608
BI,ta065,18,0.000107,NA,4540
BI,ta065,19,0.00012,NA,4498
BI,ta065,20,0.000204,NA,4331
BI,ta065,21,0.00012,NA,4252
BI,ta065,22,0.000148,NA,4193
BI,ta065,23,0.000143,NA,4173
BI,ta065,24,0.000121,NA,3954
BI,ta065,25,0.000207,NA,3867
BI,ta065,26,0.000118,NA,3826
BI,ta065,27,0.00012,NA,3633
BI,ta065,28,0.000114,NA,3530
BI,ta065,29,0.000117,NA,3501
BI,ta065,30,0.000108,NA,3382
BI,ta065,31,0.000118,NA,3233
BI,ta065,32,0.000133,NA,3226
BI,ta065,33,0.000196,NA,3146
BI,ta065,34,0.00011,NA,3046
BI,ta065,35,0.000116,NA,2996
BI,ta065,36,0.000106,NA,2969
BI,ta065,37,0.000122,NA,2873
BI,ta065,38,0.000106,NA,2843
BI,ta065,39,0.00012,NA,2805
BI,ta065,40,0.000177,NA,2781
BI,ta065,41,0.00021,NA,2770
BI,ta065,42,0.000147,NA,2633
BI,ta065,43,0.000176,NA,2555
BI,ta065,44,0.000114,NA,2532
BI,ta065,45,0.000121,NA,2428
BI,ta065,46,0.000203,NA,2327
BI,ta065,47,0.000185,NA,2249
BI,ta065,48,0.000177,NA,2180
BI,ta065,49,0.000187,NA,2093
BI,ta065,50,0.000263,NA,2073
BI,ta065,51,0.000203,NA,2041
BI,ta065,52,0.000186,NA,2013
BI,ta065,53,0.000182,NA,1948
BI,ta065,54,0.000185,NA,1904
BI,ta065,55,0.000217,NA,1889
BI,ta065,56,0.000216,NA,1889
BI,ta065,57,0.000183,NA,1883
BI,ta065,58,0.000183,NA,1833
BI,ta065,59,0.000273,NA,1809
BI,ta065,60,0.0002,NA,1809
BI,ta065,61,0.000191,NA,1735
BI,ta065,62,0.000179,NA,1701
BI,ta065,63,0.000264,NA,1671
BI,ta065,64,0.000179,NA,1671
BI,ta065,65,0.00019,NA,1671
BI,ta065,66,0.000173,NA,1671
BI,ta065,67,0.000191,NA,1671
BI,ta065,68,0.000292,NA,1654
BI,ta065,69,0.000187,NA,1651
BI,ta065,70,0.000179,NA,1651
BI,ta065,71,0.000192,NA,1651
BI,ta065,72,0.000251,NA,1651
BI,ta065,73,0.000196,NA,1651
BI,ta065,74,0.000176,NA,1651
BI,ta065,75,0.000182,NA,1651
BI,ta065,76,0.000174,NA,1651
BI,ta065,77,0.000275,NA,1651
BI,ta065,78,0.000187,NA,1651
BI,ta065,79,0.000183,NA,1651
BI,ta065,80,0.000174,NA,1651
BI,ta065,81,0.000191,NA,1651
BI,ta065,82,0.00027,NA,1651
BI,ta065,83,0.000182,NA,1651
BI,ta065,84,0.000181,NA,1651
BI,ta065,85,0.000175,NA,1651
BI,ta065,86,0.000251,NA,1651
BI,ta065,87,0.000185,NA,1648
BI,ta065,88,0.000168,NA,1648
BI,ta065,89,0.000182,NA,1644
BI,ta065,90,0.000175,NA,1644
BI,ta065,91,0.000247,NA,1640
BI,ta065,92,0.000172,NA,1640
BI,ta065,93,0.000182,NA,1640
BI,ta065,94,0.000175,NA,1640
BI,ta065,95,0.000252,NA,1640
BI,ta065,96,0.000181,NA,1631
BI,ta065,97,0.00023,NA,1631
BI,ta065,98,0.000198,NA,1631
BI,ta065,99,0.000403,NA,1631
BI,ta065,100,0.000204,NA,1631
FI,ta066,1,9.3e-5,NA,5511
FI,ta066,2,8.7e-5,NA,5444
FI,ta066,3,6.0e-5,NA,5439
FI,ta066,4,7.7e-5,NA,5433
FI,ta066,5,0.000164,NA,5433
FI,ta066,6,0.000116,NA,5368
FI,ta066,7,6.1e-5,NA,5317
FI,ta066,8,7.4e-5,NA,5299
FI,ta066,9,6.5e-5,NA,5218
FI,ta066,10,0.000106,NA,5187
FI,ta066,11,8.8e-5,NA,5146
FI,ta066,12,0.000169,NA,5136
FI,ta066,13,6.6e-5,NA,5133
FI,ta066,14,7.3e-5,NA,5127
FI,ta066,15,6.5e-5,NA,5053
FI,ta066,16,7.8e-5,NA,5027
FI,ta066,17,6.4e-5,NA,5019
FI,ta066,18,7.6e-5,NA,4996
FI,ta066,19,7.4e-5,NA,4971
FI,ta066,20,0.000171,NA,4971
FI,ta066,21,6.4e-5,NA,4964
FI,ta066,22,0.000111,NA,4939
FI,ta066,23,6.7e-5,NA,4909
FI,ta066,24,0.000272,NA,4867
FI,ta066,25,0.000172,NA,4833
FI,ta066,26,0.000181,NA,4787
FI,ta066,27,6.2e-5,NA,4781
FI,ta066,28,7.1e-5,NA,4749
FI,ta066,29,0.000106,NA,4688
FI,ta066,30,7.9e-5,NA,4601
FI,ta066,31,5.9e-5,NA,4583
FI,ta066,32,0.000248,NA,4583
FI,ta066,33,0.000116,NA,4574
FI,ta066,34,8.1e-5,NA,4546
FI,ta066,35,9.4e-5,NA,4476
FI,ta066,36,7.3e-5,NA,4456
FI,ta066,37,0.000133,NA,4455
FI,ta066,38,8.7e-5,NA,4393
FI,ta066,39,7.5e-5,NA,4316
FI,ta066,40,0.000178,NA,4316
FI,ta066,41,6.0e-5,NA,4291
FI,ta066,42,9.0e-5,NA,4264
FI,ta066,43,0.00017,NA,4264
FI,ta066,44,0.000203,NA,4254
FI,ta066,45,8.1e-5,NA,4202
FI,ta066,46,7.0e-5,NA,4200
FI,ta066,47,0.000113,NA,4188
FI,ta066,48,9.7e-5,NA,4179
FI,ta066,49,6.7e-5,NA,4156
FI,ta066,50,9.2e-5,NA,4123
FI,ta066,51,6.6e-5,NA,4094
FI,ta066,52,6.8e-5,NA,4083
FI,ta066,53,6.1e-5,NA,4070
FI,ta066,54,0.000146,NA,4028
FI,ta066,55,7.8e-5,NA,3970
FI,ta066,56,6.7e-5,NA,3963
FI,ta066,57,6.1e-5,NA,3950
FI,ta066,58,7.9e-5,NA,3948
FI,ta066,59,6.3e-5,NA,3875
FI,ta066,60,7.9e-5,NA,3853
FI,ta066,61,6.0e-5,NA,3842
FI,ta066,62,6.7e-5,NA,3839
FI,ta066,63,6.0e-5,NA,3827
FI,ta066,64,7.0e-5,NA,3780
FI,ta066,65,0.000147,NA,3734
FI,ta066,66,0.000196,NA,3734
FI,ta066,67,6.0e-5,NA,3712
FI,ta066,68,8.7e-5,NA,3670
FI,ta066,69,5.8e-5,NA,3648
FI,ta066,70,0.0001,NA,3634
FI,ta066,71,5.6e-5,NA,3608
FI,ta066,72,0.000176,NA,3608
FI,ta066,73,6.1e-5,NA,3597
FI,ta066,74,0.000169,NA,3584
FI,ta066,75,6.7e-5,NA,3534
FI,ta066,76,7.2e-5,NA,3514
FI,ta066,77,6.2e-5,NA,3469
FI,ta066,78,7.5e-5,NA,3436
FI,ta066,79,7.4e-5,NA,3420
FI,ta066,80,6.7e-5,NA,3403
FI,ta066,81,0.000163,NA,3403
FI,ta066,82,6.9e-5,NA,3389
FI,ta066,83,0.000148,NA,3324
FI,ta066,84,0.00013,NA,3286
FI,ta066,85,7.0e-5,NA,3207
FI,ta066,86,6.7e-5,NA,3164
FI,ta066,87,5.9e-5,NA,3162
FI,ta066,88,7.4e-5,NA,3161
FI,ta066,89,7.4e-5,NA,3156
FI,ta066,90,7.4e-5,NA,3128
FI,ta066,91,7.2e-5,NA,3099
FI,ta066,92,0.000146,NA,3080
FI,ta066,93,7.2e-5,NA,3068
FI,ta066,94,7.7e-5,NA,3051
FI,ta066,95,0.0001,NA,2952
FI,ta066,96,7.1e-5,NA,2910
FI,ta066,97,6.6e-5,NA,2904
FI,ta066,98,7.6e-5,NA,2835
FI,ta066,99,6.3e-5,NA,2785
FI,ta066,100,9.1e-5,NA,2702
BI,ta066,1,0.000243,NA,5518
BI,ta066,2,0.000184,NA,5444
BI,ta066,3,0.000177,NA,5398
BI,ta066,4,0.000153,NA,5371
BI,ta066,5,0.000177,NA,5254
BI,ta066,6,0.000163,NA,5254
BI,ta066,7,0.000256,NA,5239
BI,ta066,8,0.00018,NA,5172
BI,ta066,9,0.000177,NA,5129
BI,ta066,10,0.000162,NA,5088
BI,ta066,11,0.000168,NA,5029
BI,ta066,12,0.000169,NA,4906
BI,ta066,13,0.000174,NA,4887
BI,ta066,14,0.00016,NA,4692
BI,ta066,15,0.000169,NA,4571
BI,ta066,16,0.000165,NA,4483
BI,ta066,17,0.000232,NA,4412
BI,ta066,18,0.000166,NA,4412
BI,ta066,19,0.000171,NA,4396
BI,ta066,20,0.000158,NA,4331
BI,ta066,21,0.00017,NA,4268
BI,ta066,22,0.00023,NA,4268
BI,ta066,23,0.000172,NA,4179
BI,ta066,24,0.00016,NA,4144
BI,ta066,25,0.000171,NA,4144
BI,ta066,26,0.000222,NA,4048
BI,ta066,27,0.000181,NA,3949
BI,ta066,28,0.000176,NA,3833
BI,ta066,29,0.000164,NA,3788
BI,ta066,30,0.000164,NA,3775
BI,ta066,31,0.000194,NA,3662
BI,ta066,32,0.000232,NA,3634
BI,ta066,33,0.00018,NA,3527
BI,ta066,34,0.000163,NA,3415
BI,ta066,35,0.000189,NA,3294
BI,ta066,36,0.000156,NA,3023
BI,ta066,37,0.000246,NA,2968
BI,ta066,38,0.000166,NA,2697
BI,ta066,39,0.000166,NA,2507
BI,ta066,40,0.00016,NA,2245
BI,ta066,41,0.000171,NA,2132
BI,ta066,42,0.000227,NA,2085
BI,ta066,43,0.000174,NA,2045
BI,ta066,44,0.000267,NA,2003
BI,ta066,45,0.000191,NA,1944
BI,ta066,46,0.000173,NA,1905
BI,ta066,47,0.000175,NA,1858
BI,ta066,48,0.00016,NA,1738
BI,ta066,49,0.000171,NA,1699
BI,ta066,50,0.000177,NA,1666
BI,ta066,51,0.000164,NA,1595
BI,ta066,52,0.000239,NA,1512
BI,ta066,53,0.000171,NA,1478
BI,ta066,54,0.000155,NA,1368
BI,ta066,55,0.009709,NA,1283
BI,ta066,56,0.000194,NA,1283
BI,ta066,57,0.000129,NA,1245
BI,ta066,58,0.000117,NA,1190
BI,ta066,59,0.000124,NA,1154
BI,ta066,60,0.000284,NA,1110
BI,ta066,61,0.000381,NA,1068
BI,ta066,62,0.000136,NA,1054
BI,ta066,63,0.000136,NA,1023
BI,ta066,64,0.000204,NA,976
BI,ta066,65,0.00013,NA,976
BI,ta066,66,0.000119,NA,894
BI,ta066,67,0.000127,NA,894
BI,ta066,68,0.000118,NA,894
BI,ta066,69,0.00013,NA,887
BI,ta066,70,0.000188,NA,887
BI,ta066,71,0.000137,NA,887
BI,ta066,72,0.000114,NA,887
BI,ta066,73,0.000125,NA,870
BI,ta066,74,0.000114,NA,870
BI,ta066,75,0.000123,NA,870
BI,ta066,76,0.000193,NA,870
BI,ta066,77,0.00013,NA,870
BI,ta066,78,0.000114,NA,870
BI,ta066,79,0.000124,NA,870
BI,ta066,80,0.000115,NA,870
BI,ta066,81,0.000122,NA,870
BI,ta066,82,0.000112,NA,870
BI,ta066,83,0.000125,NA,870
BI,ta066,84,0.000114,NA,870
BI,ta066,85,0.000206,NA,870
BI,ta066,86,0.000114,NA,870
BI,ta066,87,0.000122,NA,870
BI,ta066,88,0.000112,NA,870
BI,ta066,89,0.00012,NA,870
BI,ta066,90,0.000111,NA,870
BI,ta066,91,0.000196,NA,870
BI,ta066,92,0.000113,NA,870
BI,ta066,93,0.000123,NA,870
BI,ta066,94,0.000113,NA,870
BI,ta066,95,0.000121,NA,870
BI,ta066,96,0.000113,NA,870
BI,ta066,97,0.000122,NA,870
BI,ta066,98,0.000175,NA,870
BI,ta066,99,0.000126,NA,870
BI,ta066,100,0.000114,NA,870
FI,ta067,1,5.7e-5,NA,5671
FI,ta067,2,6.5e-5,NA,5609
FI,ta067,3,5.8e-5,NA,5547
FI,ta067,4,6.4e-5,NA,5545
FI,ta067,5,5.8e-5,NA,5497
FI,ta067,6,7.5e-5,NA,5456
FI,ta067,7,6.0e-5,NA,5433
FI,ta067,8,0.00015,NA,5386
FI,ta067,9,5.6e-5,NA,5310
FI,ta067,10,6.5e-5,NA,5290
FI,ta067,11,0.000112,NA,5290
FI,ta067,12,6.5e-5,NA,5250
FI,ta067,13,0.000136,NA,5250
FI,ta067,14,0.000125,NA,5250
FI,ta067,15,5.8e-5,NA,5233
FI,ta067,16,6.6e-5,NA,5204
FI,ta067,17,5.5e-5,NA,5139
FI,ta067,18,0.000149,NA,5063
FI,ta067,19,7.2e-5,NA,5022
FI,ta067,20,7.4e-5,NA,5003
FI,ta067,21,9.6e-5,NA,4866
FI,ta067,22,7.3e-5,NA,4862
FI,ta067,23,5.4e-5,NA,4822
FI,ta067,24,6.4e-5,NA,4815
FI,ta067,25,5.4e-5,NA,4808
FI,ta067,26,0.00011,NA,4793
FI,ta067,27,9.6e-5,NA,4730
FI,ta067,28,6.7e-5,NA,4698
FI,ta067,29,5.4e-5,NA,4690
FI,ta067,30,0.00012,NA,4690
FI,ta067,31,5.7e-5,NA,4639
FI,ta067,32,6.3e-5,NA,4550
FI,ta067,33,5.5e-5,NA,4484
FI,ta067,34,0.000119,NA,4484
FI,ta067,35,0.000108,NA,4484
FI,ta067,36,6.4e-5,NA,4483
FI,ta067,37,5.3e-5,NA,4465
FI,ta067,38,0.000153,NA,4457
FI,ta067,39,5.8e-5,NA,4424
FI,ta067,40,0.000124,NA,4424
FI,ta067,41,0.000129,NA,4400
FI,ta067,42,6.8e-5,NA,4378
FI,ta067,43,5.4e-5,NA,4346
FI,ta067,44,7.2e-5,NA,4328
FI,ta067,45,5.3e-5,NA,4299
FI,ta067,46,6.3e-5,NA,4291
FI,ta067,47,5.5e-5,NA,4242
FI,ta067,48,0.000162,NA,4206
FI,ta067,49,5.6e-5,NA,4191
FI,ta067,50,6.3e-5,NA,4143
FI,ta067,51,5.3e-5,NA,4136
FI,ta067,52,6.7e-5,NA,4111
FI,ta067,53,5.3e-5,NA,4110
FI,ta067,54,6.4e-5,NA,4107
FI,ta067,55,5.7e-5,NA,4070
FI,ta067,56,7.7e-5,NA,4063
FI,ta067,57,5.8e-5,NA,4058
FI,ta067,58,6.5e-5,NA,4008
FI,ta067,59,6.1e-5,NA,4006
FI,ta067,60,0.00013,NA,4002
FI,ta067,61,6.8e-5,NA,3975
FI,ta067,62,6.3e-5,NA,3951
FI,ta067,63,5.6e-5,NA,3925
FI,ta067,64,0.000114,NA,3920
FI,ta067,65,5.6e-5,NA,3898
FI,ta067,66,7.3e-5,NA,3869
FI,ta067,67,5.4e-5,NA,3836
FI,ta067,68,6.6e-5,NA,3821
FI,ta067,69,5.4e-5,NA,3793
FI,ta067,70,9.7e-5,NA,3786
FI,ta067,71,5.3e-5,NA,3775
FI,ta067,72,0.000142,NA,3678
FI,ta067,73,9.5e-5,NA,3663
FI,ta067,74,7.5e-5,NA,3613
FI,ta067,75,5.6e-5,NA,3556
FI,ta067,76,7.6e-5,NA,3507
FI,ta067,77,5.8e-5,NA,3451
FI,ta067,78,6.6e-5,NA,3444
FI,ta067,79,6.4e-5,NA,3431
FI,ta067,80,0.000119,NA,3431
FI,ta067,81,5.3e-5,NA,3415
FI,ta067,82,0.000135,NA,3389
FI,ta067,83,5.6e-5,NA,3340
FI,ta067,84,6.6e-5,NA,3326
FI,ta067,85,6.1e-5,NA,3322
FI,ta067,86,6.7e-5,NA,3272
FI,ta067,87,5.7e-5,NA,3259
FI,ta067,88,7.1e-5,NA,3229
FI,ta067,89,6.0e-5,NA,3225
FI,ta067,90,6.5e-5,NA,3211
FI,ta067,91,0.000115,NA,3211
FI,ta067,92,6.7e-5,NA,3201
FI,ta067,93,0.000109,NA,3201
FI,ta067,94,0.00012,NA,3201
FI,ta067,95,5.9e-5,NA,3139
FI,ta067,96,6.5e-5,NA,3138
FI,ta067,97,5.6e-5,NA,3091
FI,ta067,98,6.8e-5,NA,3056
FI,ta067,99,5.6e-5,NA,3019
FI,ta067,100,6.9e-5,NA,3008
BI,ta067,1,0.000122,NA,5374
BI,ta067,2,0.00011,NA,5173
BI,ta067,3,0.000124,NA,5076
BI,ta067,4,0.000113,NA,5016
BI,ta067,5,0.000122,NA,4936
BI,ta067,6,0.000111,NA,4899
BI,ta067,7,0.000125,NA,4832
BI,ta067,8,0.000137,NA,4816
BI,ta067,9,0.000274,NA,4777
BI,ta067,10,0.000119,NA,4666
BI,ta067,11,0.00013,NA,4624
BI,ta067,12,0.000118,NA,4499
BI,ta067,13,0.000129,NA,4399
BI,ta067,14,0.000113,NA,4346
BI,ta067,15,0.000198,NA,4303
BI,ta067,16,0.000115,NA,4214
BI,ta067,17,0.000122,NA,4100
BI,ta067,18,0.000113,NA,4037
BI,ta067,19,0.000123,NA,3824
BI,ta067,20,0.000112,NA,3789
BI,ta067,21,0.000123,NA,3745
BI,ta067,22,0.000269,NA,3689
BI,ta067,23,0.000131,NA,3643
BI,ta067,24,0.000121,NA,3618
BI,ta067,25,0.000123,NA,3510
BI,ta067,26,0.00012,NA,3428
BI,ta067,27,0.000124,NA,3344
BI,ta067,28,0.00019,NA,3201
BI,ta067,29,0.000124,NA,3129
BI,ta067,30,0.000123,NA,3070
BI,ta067,31,0.000121,NA,3031
BI,ta067,32,0.000111,NA,3002
BI,ta067,33,0.000121,NA,2982
BI,ta067,34,0.000111,NA,2946
BI,ta067,35,0.000192,NA,2922
BI,ta067,36,0.000113,NA,2859
BI,ta067,37,0.000126,NA,2803
BI,ta067,38,0.00011,NA,2769
BI,ta067,39,0.000127,NA,2737
BI,ta067,40,0.000112,NA,2624
BI,ta067,41,0.000199,NA,2561
BI,ta067,42,0.000111,NA,2561
BI,ta067,43,0.000149,NA,2531
BI,ta067,44,0.000115,NA,2437
BI,ta067,45,0.000123,NA,2426
BI,ta067,46,0.000111,NA,2400
BI,ta067,47,0.000122,NA,2345
BI,ta067,48,0.000184,NA,2274
BI,ta067,49,0.000124,NA,2249
BI,ta067,50,0.000198,NA,2223
BI,ta067,51,0.000129,NA,2118
BI,ta067,52,0.000114,NA,2084
BI,ta067,53,0.00012,NA,2084
BI,ta067,54,0.000116,NA,2024
BI,ta067,55,0.000197,NA,2002
BI,ta067,56,0.000118,NA,1940
BI,ta067,57,0.00012,NA,1927
BI,ta067,58,0.000118,NA,1927
BI,ta067,59,0.00012,NA,1919
BI,ta067,60,0.00011,NA,1895
BI,ta067,61,0.00012,NA,1895
BI,ta067,62,0.000183,NA,1895
BI,ta067,63,0.00012,NA,1874
BI,ta067,64,0.000109,NA,1874
BI,ta067,65,0.00012,NA,1867
BI,ta067,66,0.000109,NA,1867
BI,ta067,67,0.000125,NA,1867
BI,ta067,68,0.00019,NA,1833
BI,ta067,69,0.000129,NA,1833
BI,ta067,70,0.00011,NA,1831
BI,ta067,71,0.000125,NA,1786
BI,ta067,72,0.000109,NA,1759
BI,ta067,73,0.000123,NA,1759
BI,ta067,74,0.00011,NA,1727
BI,ta067,75,0.000132,NA,1727
BI,ta067,76,0.000193,NA,1727
BI,ta067,77,0.000125,NA,1725
BI,ta067,78,0.00011,NA,1721
BI,ta067,79,0.000148,NA,1717
BI,ta067,80,0.000114,NA,1696
BI,ta067,81,0.000123,NA,1685
BI,ta067,82,0.000117,NA,1678
BI,ta067,83,0.000122,NA,1678
BI,ta067,84,0.000116,NA,1678
BI,ta067,85,0.00012,NA,1678
BI,ta067,86,0.000113,NA,1678
BI,ta067,87,0.00012,NA,1678
BI,ta067,88,0.000118,NA,1678
